,phone
342,+1 888 484 2983
343,+44 203 450 5486
344,+1 801 769 0233
345,+353 1 793 9142
346,+49 69 3807 89081
347,+14153665455
348,+33175754522
349,+61418884687
350,+3558241
351,+18003334499
352,+17574283588
353,+447756165803
354,+44 7756 165803
355,+16777216
356,+44 7519 494 891
357,+12343259827
358,+34 91 447 65 95
359,+34 914 47 50 84
360,+18017659400
361,+18884014678
362,+8447411192
363,+32 14 946039
364,+41 22 793 75 37
365,+41 22 793 82 01
366,+4126091117
367,+49 30 488 288 100
368,+4930488288100
369,+2783772425
370,+27837724253
371,+447451221931
372,+381 11 333 4 556
373,+381 11 333 4 555
374,+18005334371
375,+1 480 624 2546
376,+1 480 505 8800
377,+39 011 003 1111
378,+41 58 585 56 34
379,+41 58 585 76 55
380,+1 202 223 9256
381,+1 202 223 9252
382,+44 2074218299
383,+44 8700118187
384,+1 818 560 1000
385,+1 818 553 7210
386,+97126717333
387,+97126961146
388,+97142300018
389,+97142300011
390,+1 353 1 646
391,+442073161300
392,+442392699873
393,+44 23 9269 9873
394,+12762234700
395,+12767831777
396,+12767444974
397,+12762234849
398,+18004681195
399,+13122773193
400,+18888606366
401,+44 1420 538436
402,+27 738 676864
403,+1 508 481 6490
404,+41 24 495 2139
405,+1 507 536 0108
406,+82 033 673 0037
407,+55 31 25358962
408,+55 31 9 9225
409,+16260796311
410,+16260796313
411,+16260796312
412,+16260797033
413,+16260797032
414,+16260797031
415,+16260797043
416,+16260797042
417,+16260797041
418,+16260797082
419,+16260797081
420,+16260797083
421,+16260797133
422,+16260797131
423,+16260797132
424,+44 3000 123 456
425,+44 3000 123 000
426,+44 3000 123 800
427,+16260797382
428,+16260797383
429,+16260797381
430,+16260797391
431,+16260797392
432,+16260797393
433,+16260797411
434,+16260797412
435,+16260797413
436,+16260797431
437,+16260797433
438,+16260797432
439,+16260797452
440,+16260797453
441,+16260797451
442,+16260797512
443,+16260797511
444,+16260797513
445,+16260797553
446,+16260797552
447,+16260797551
448,+16260797911
449,+16260797912
450,+16260797913
451,+16260798072
452,+16260798071
453,+16260798073
454,+16260798682
455,+16260798683
456,+16260798681
457,+257 22 259 704
458,+257 22 259 705
459,+44808 14 000 14
460,+44300 011 5680
461,+222228888888888
462,+221 77 370 3037
463,+855 12 907 805
464,+12049876420
465,+20200208
466,+20180625
467,+254 020 249 3210
468,+234 700 000 0000
469,+45 33 31 41 92
470,+299 32 24 06
471,+4533314192
472,+143622500
473,+4722424642
474,+4722998500
475,+64 4 384 5649
476,+64 4 802 6259
477,+679 330 1752
478,+679 331 5177
479,+679 331 5036
480,+36 1 332 3324
481,+373 22 23 79 72
482,+48 661 026 194
483,+48 691 283 891
484,+40 727 116 466
485,+502 2411
486,+853 28352740
487,+852 23942394
488,+91 44 42287242
489,+91 44 42287070
490,+390668891563
491,+52 1 5534595901
492,+976 7015 5323
493,+41 44 510 15 93
494,+41445101515
495,+41445101593
496,+41 44 510 15 15
497,+18885116548
498,+353 87 942 3371
499,+211922287768
500,+26097778239
501,+27798721058
502,+244937458922
503,+24421214545
504,+61 3 9940 5501
505,+1626085223
506,+44 20 7039 8961
507,+658003211249
508,+4903080098621
509,+44 800 368 7314
510,+31852082852
511,+08000010429
512,+61 1800 768 027
513,+447546710929
514,+441214081548
515,+442071172993
516,+4763871550
517,+659787066
518,+1948574407
519,+442071128665
520,+90 212 216 37 00
521,+90 212 216 26 86
522,+13157358212
523,+1 240 529 2514
524,+31 20 765 7800
525,+4137580
526,+49 30 467 0840
527,+44 01473 288865
528,+386 1 5819 201
529,+34 91 643 42 55
530,+46 33 290700
531,+44 171 266 7000
532,+32 11 303636
533,+61 3 9376 6444
534,+31 76 5333 100
535,+33 1 49823773
536,+61 2 9571 6767
537,+43 1 523 98 24
538,+39 02 55 18 02 45
539,+32 2 7611100
540,+32 53 78 48 14
541,+46 8764 66 90
542,+33 01 41 10 51 51
543,+48 22 632 97 32
544,+44 01322
545,+44 0 207 734
546,+44 171 734 3433
547,+32 11 303690
548,+31 13 544 6444
549,+61 8 8362 2888
550,+43 624 688 0555
551,+55 21 539
552,+46 40 690 49 00
553,+48 22 874 35
554,+39 02 965111
555,+32 2 644 99 62
556,+44 1484 644852
557,+16508101010
558,+1 617 747
559,+34 629 387 625
560,+34 96 333 2802
561,+61 2 8318 1460
562,+61283181460
563,+4687845000
564,+371 27339933
565,+44 20 8423 7373
566,+371 63407774
567,+371 26660157
568,+37163407774
569,+18885352020
570,+45 3520 3040
571,+85568581188
572,+498005295555
573,+39 02 25444220
574,+39 02 254441
575,+372 611 4200
576,+372 667 2000
577,+48 22 3377222
578,+48 22 645 56 84
579,+48 85 744 22 22
580,+48 68 455 55 95
581,+48 68 324 22 55
582,+48 68 455 55 21
583,+48 68 455 55 01
584,+48 68 455 55 55
585,+420585225588
586,+370 46 390812
587,+370 46 390808
588,+370 46 390800
589,+370 699 99611
590,+370 5 203 0290
591,+37067996323
592,+38512753235
593,+38512753444
594,+38512753777
595,+38512753666
596,+36 1 2002679
597,+36 1 3914200
598,+7 499 642 53 04
599,+35722460150
600,+357 22 44 99 12
601,+64 9 376 0115
602,+5999 4610973
603,+50376996190
604,+55 16 99793
605,+551699793
606,+49 176 43 16 46
607,+420 736 510 842
608,+54 11 48651229
609,+972 2 9932745
610,+972 3 535 71 98
611,+44 1273 55 37 37
612,+43 664 33 52 696
613,+972 54 519
614,+972 52 815 1504
615,+31 38 465 53 54
616,+972 54 590 6576
617,+972 522 405 761
618,+0049 821 598 5638
619,+39 011 4368741
620,+31 01 084
621,+49 30 833 66 39
622,+61 3 85002314
623,+31 10 470 74 39
624,+31 00 324
625,+31 10 471 67 01
626,+49 30 84 30 61 46
627,+877113102
628,+6911915
629,+6911925
630,+41 44 501 26 00
631,+4402078712575
632,+18004462279
633,+18556296543
634,+19049530853
635,+15075383270
636,+86 4009008831
637,+91 9764144222
638,+6012 487 6961
639,+41 44 711 10 10
640,+46 73 3844488
641,+34 943 31 37 88
642,+7 495 220 20 95
643,+49 040 419 28390
644,+7 812 426 15 27
645,+45 49 75 96 60
646,+30 210 4829974
647,+90 216 467 07 90
648,+351 213 021 118
649,+7 800 555 36 19
650,+420 725 792 472
651,+420 606 421 802
652,+47 41 41 48 12
653,+39 05 6577 7311
654,+34 943 31 37 97
655,+48 91 484 17 56
656,+39 06 9016 0034
657,+7 495 772 22 51
658,+597 478720
659,+420 774422554
660,+595 21 292 484
661,+212 522 3923 80
662,+262 262 0179 79
663,+502 2369 3420
664,+230 2401312
665,+31 535 374 444
666,+32 4 360 92 91
667,+972 3681 0592
668,+961 4 5213 08
669,+359 2987 0720
670,+672 322 706
671,+81 54 238 3347
672,+46 431 730 95
673,+852 2422 3882
674,+225 0808 7033
675,+352 268 0084 8
676,+27 21 461 7426
677,+672 3 9481 3771
678,+49 69 8300 688 100
679,+356 2123 7549
680,+36 1 406 2473
681,+36 1 406 2661
682,+354 544 2161
683,+84 909 339 232
684,+971 48864073
685,+352 2674 0337
686,+03 80236018
687,+31 20 6891267
688,+81 3 5785 5690
689,+46 431 732 00
690,+353 16753766
691,+297 5831 022
692,+262 262 4510 55
693,+31 10 2417007
694,+254 20 4445 495
695,+230 2120940
696,+598 2518 2 231
697,+30 210 322 33
698,+352 2695 0791
699,+598 2518 2 132
700,+39 0471 531 213
701,+82 2 3441 8221
702,+971 48136111
703,+502 2369 6929
704,+1268 5608 114
705,+352 81 8785
706,+82 2 3441 9117
707,+352 958 071
708,+354 544 2160
709,+352 409 660
710,+94 114 7102 00
711,+7 8672 518 726
712,+5999 526 9589
713,+30 210 9840 636
714,+81 54 238 3340
715,+1 868 356 2911
716,+212 539 9496 32
717,+230 7841 4582 302
718,+56 2 2233 2739
719,+852 2410 8731
720,+254 20 3872 878
721,+385 1 3635 957
722,+662 034 9770
723,+49 69 8300 688 180
724,+352 740 327
725,+358 4565 3911 2
726,+352 268 0084 7
727,+1 246 426 7387
728,+351 219 384 855
729,+672 1800 623 423
730,+35 725 7369 63
731,+672 323 011
732,+30 210 331 136 3
733,+1 809 807 2588
734,+30 210 9840 147
735,+233 302 8232 58
736,+7 8672 740 928
737,+1 868 628 3338
738,+354 551 3366
739,+1 86 87315918
740,+352 488 683
741,+35 725 3646 15
742,+1 86 86392895
743,+254 728 343361
744,+65 6499 9777
745,+32 4 360 97 23
746,+39 0471 531 253
747,+385 1 4616 352
748,+213 21 38 31 38
749,+352 81 1728
750,+52 55 2455 6060
751,+356 2124 9639
752,+225 2135 5248
753,+972 3683 4245
754,+94 115 3378 55
755,+1 86 84860880
756,+386 1 500 45 10
757,+81 3 5785 5675
758,+595 21 296 443
759,+64 93067234
760,+212 539 9770 00
761,+345 749 7653
762,+351 219 383 704
763,+216 9842 6014
764,+49 8662 665450
765,+49 7762 805180
766,+49 4561 513792
767,+49 6667 81
768,+44 020 34091577
769,+49 208 74014673
770,+49 2974 833591
771,+49 2683 5099 916
772,+49 40 34994231
773,+43 1 3750036
774,+43 2166 23046
775,+852 2871 5500
776,+49 241 40029704
777,+45 69 884911
778,+49 7931 932820
779,+39 06 3223364
780,+49 8324 953185
781,+49 228 96502147
782,+49 2224 9238102
783,+39 45 597258
784,+49 7533 9979195
785,+49 711 87039325
786,+49 6864 270348
787,+49 69 69030304
788,+49 941 59579400
789,+49 4321 8515202
790,+49 8824 910440
791,+43 1383 1034
792,+49 441 92518613
793,+49 421 16536791
794,+49 8375 975795
795,+49 6221 5880889
796,+49 7633 806225
797,+34 910521070
798,+49 6332 9934161
799,+1 415 884
800,+44 20 37950555
801,+31 475 690447
802,+49 30 28099694
803,+49 35874 21 0
804,+49 251 38337840
805,+49 89 23886778
806,+49 351 48656143
807,+49 211 8285583
808,+49 761 38366372
809,+34 91 521 91 88
810,+49 2234 693616
811,+44 20 3931 5757
812,+49 40 69797634
813,+49 3581 3758
814,+49 2683 9359 0
815,+18002102370
816,+18882784437
817,+1 301 315 9634
818,+49 341 355356 950
819,+49 341 355356 0
820,+41 44 480 12 70
821,+41444801270
822,+12016934846
823,+333333333
824,+2024282
825,+359 0886 695 616
826,+44 113 815 1570
827,+41446321111
828,+41 44 632 11 11
829,+32 1 877 227 6963
830,+31205929333
831,+31 20 592 9333
832,+020 7229 8541
833,+0117 929 0383
834,+020 7392 7788
835,+34 958 804 324
836,+0 800 12 34 56
837,+49 000 0000
838,+24335368
839,+9781449344795
840,+9780769535456
841,+9781509065431
842,+41446325942
843,+41446321452
844,+41 44 632 59 42
845,+41 44 633 33 70
846,+41446333370
847,+41 44 632 14 52
848,+41613873993
849,+41 61 387 39 93
850,+41613873300
851,+41 61 387 33 00
852,+41446323502
853,+41 44 632 35 02
854,+41446321027
855,+41 44 632 23 08
856,+41446322308
857,+41 44 632 10 27
858,+41 44 632 50 03
859,+41446325003
860,+41 44 632 1085
861,+41446321085
862,+41446323737
863,+41 44 632 3737
864,+41446320628
865,+41 44 632 06 28
866,+41 44 632 03 67
867,+41446320367
868,+41 44 633 25 85
869,+41446331106
870,+41 44 633 11 06
871,+41446332585
872,+41446327777
873,+41 44 632 77 77
874,+18009159122
875,+64 4 333 1000
876,+43 1 5455155 0
877,+43 1 545 5155
878,+1 978 816 1600
879,+44 1 2345 6789
880,+41 22 749 08 88
881,+15553676287
882,+14155551212
883,+1 856 310 1981
884,+44 203 684 1123
885,+33 08 05 54 24 86
886,+52 01 800 910 7070
887,+19177935868
888,+16129870938
889,+8003044473
890,+1 303 271 7100
891,+1 855 929 7100
892,+49 711 17 0
893,+49711170
894,+356 7998
895,+49 40 341 01 0
896,+41 44 265 31 11
897,+359 2 434 07 10
898,+226 50 30 85 70
899,+54 11 5556 3500
900,+202 461 8000
901,+66 2 685 2700
902,+260 211 292351
903,+86 20 3879 1228
904,+55 11 3169 9000
905,+27 11 463 3339
906,+216 71 160 900
907,+972 3 611 9900
908,+45 33 38 50 00
909,+212 522 84 80 00
910,+598 26054799
911,+58 21 2400 4500
912,+236 72 26 70 73
913,+373 22 855 922
914,+31 20 406 12 00
915,+27 010 492 9689
916,+86 21 22 08 38 88
917,+230 433 55 00
918,+1 212 474 5000
919,+593 2 4002 200
920,+267 3957 561
921,+151 42 85 14 14
922,+237 3342 2214
923,+33 04 37 41 80 20
924,+242 82 72 14
925,+421 948 263 033
926,+995 322 745 673
927,+33 1 85 56 97 00
928,+591 2 277
929,+33 4 91 10 79 70
930,+1 612 822 2960
931,+244 924 172 598
932,+82 2 6363 4600
933,+852 25 90 58 88
934,+48 22 319 35 50
935,+36 1 489 1000
936,+91 22 2482 9000
937,+62 21 2902 6500
938,+385 1 23 09 100
939,+381 11 20 90 200
940,+90 212 336 86 86
941,+6 03 7952 2222
942,+32 2 620 70 00
943,+33 1 55 35 90 90
944,+90 212 336 86 00
945,+974 43 57 663
946,+30 210 623 5000
947,+7 495 937 33 00
948,+64 800 650 111
949,+374 10 537431
950,+371 67439875
951,+49 40 34101 0
952,+33 2 98 33 81 00
953,+254 2 2719501
954,+229 21 32 44 18
955,+9611201090
956,+33 1 5584 0800
957,+141 6925 7733
958,+55 11 2504 1800
959,+264 61 237300
960,+223 20 20 60 27
961,+1 868 225 4040
962,+227 20732434
963,+47 90 63 44 00
964,+970 2 297 3737
965,+1 704 344 7900
966,+27 21 487 9100
967,+502 2229 3500
968,+52 55 9177 5600
969,+389 2 3297 670
970,+241 44 20 16
971,+965 257 15 710
972,+243 8108 23339
973,+233 30 2776843
974,+27 11 286 0300
975,+44 20 7935 4426
976,+52 55 5246 8114
977,+34 93 241 91 50
978,+49 69 15402 1
979,+84 862814060
980,+33 4 50 52 64 94
981,+91 80 4143 2288
982,+262 2 62 97 10 10
983,+33 05 56 49 37 45
984,+225 22 44 42 90
985,+33 3 83 17 04 86
986,+86 10 6587 5188
987,+375 17 221 00 28
988,+994 12 436 75 51
989,+1 206 285 2222
990,+357 2239 1000
991,+33 3 88 14 35 36
992,+27 87 255 0334
993,+33 4 72 41 64 84
994,+971 4 8189300
995,+55 11 4560
996,+234 803 305 1621
997,+359 24 34 07 10
998,+1 208 395 8300
999,+386 1 23 43 500
1000,+49 221 951515 0
1001,+632 8812 5466
1002,+39 0231 0371
1003,+58 21240 04500
1004,+235 66 287 279
1005,+221 770351096
1006,+595 21 606 660
1007,+56 2 2757 3000
1008,+40 21 407 5600
1009,+33 1 44 43 70 00
1010,+55 53 3031 8300
1011,+27 10 492 9900
1012,+261 20 23 297 64
1013,+51 1 215 5500
1014,+258 82 70 00 156
1015,+254 722 513 810
1016,+33 5 56 488 488
1017,+49 9131 9192 0
1018,+251 116 632 800
1019,+33 2 40 35 85 10
1020,+49 89 904007 0
1021,+63 2 856 0729
1022,+33 2 40 08 88 62
1023,+420 226 020 250
1024,+141 6423 6228
1025,+61 7 3121 6666
1026,+49 30 5058 0
1027,+33 5 3444 1055
1028,+16127817033
1029,+18007117011
1030,+34 910 60 6857
1031,+852 58 016 772
1032,+54 11 5199 0530
1033,+65 3159 4993
1034,+33 187 650 258
1035,+49 892 302 9275
1036,+1 704 200 2137
1037,+1 212 398 2159
1038,+18008918880
1039,+18773455256
1040,+32 2 743 10 32
1041,+32 2 743 10 30
1042,+18088332502
1043,+2222222222
1044,+16612227755
1045,+18004106398
1046,+16175571020
1047,+16175571100
1048,+18572758036
1049,+16175571000
1050,+16175571114
1051,+18883041133
1052,+44 20 7975 3216
1053,+44 20 7975 3258
1054,+44 20 7975 3021
1055,+44 20 7975 3027
1056,+44 20 7975 3452
1057,+44 121 415 7183
1058,+44 7721 886 304
1059,+91 22 49055999
1060,+91 22 49055850
1061,+1 416 360
1062,+18888356281
1063,+44 207 8 62
1064,+61 2 8031 0220
1065,+41 44 292 29 79
1066,+49 69 211 130 16
1067,+61 2 8297 2100
1068,+61 2 8297 2000
1069,+65 65971623
1070,+496921111670
1071,+6211230
1072,+41 52 63577 11
1073,+1 954 267 3000
1074,+91 80 61202001
1075,+65 6725 5300
1076,+41 52 63577 00
1077,+91 80 61202666
1078,+65 6725 5301
1079,+55 11 3816 5730
1080,+52 555 905 0700
1081,+45 39193400
1082,+49 89 444 564 000
1083,+34 91 414 9800
1084,+32 2709 2231
1085,+39 02 75 77 5802
1086,+47 21 52 01 50
1087,+48 22 657 01 71
1088,+7 495 7756950
1089,+44 020 7250 7007
1090,+1 732 548 7049
1091,+2554706
1092,+2554781
1093,+2554769
1094,+200590518
1095,+200590826
1096,+200590808
1097,+45 42 50 45 09
1098,+45 25 94 39 69
1099,+45 70 123 456
1100,+4596821333
1101,+45 96 82 13 33
1102,+20210712
1103,+45 9870 3333
1104,+45 70 10 78 79
1105,+4576720999
1106,+4596632000
1107,+1 403 777
1108,+45 2223 1980
1109,+44 203 146 8423
1110,+4533303131
1111,+4570777492
1112,+45 3330 8383
1113,+45 7077 7449
1114,+47 22 34 17 27
1115,+47 95 75 69 83
1116,+47 22 34 17 62
1117,+47 22 34 17 79
1118,+47 22 34 19 49
1119,+47 22 34 17 49
1120,+47 41 63 83 89
1121,+47 99 27 92 91
1122,+353 1 6174 289
1123,+32 2 620 0585
1124,+351 2 1060 8585
1125,+44 20 7660 8585
1126,+33 1 8514 8585
1127,+31 20 721 9585
1128,+45 31 400 410
1129,+45 3326 5380
1130,+45 3326 5358
1131,+45 3326 5392
1132,+45 3326 5300
1133,+45 7228 6970
1134,+4527120274
1135,+4531641175
1136,+4561698302
1137,+4531641114
1138,+4530736290
1139,+4540107889
1140,+4531641113
1141,+4535298600
1142,+45 35 29 86 00
1143,+45 7077 7447
1144,+45 2673 5950
1145,+45 3330 8365
1146,+4522270710
1147,+45 71 99 25 23
1148,+45 33 60 29 29
1149,+46857365000
1150,+4686180220
1151,+46 8 618 02 20
1152,+468135000
1153,+46 8 13 50 00
1154,+47 22 86 40 25
1155,+47 21 89 60 88
1156,+45 3977 4000
1157,+45 87 38 38 38
1158,+45 33 75 75 33
1159,+4533696000
1160,+45 33 48 05 00
1161,+4596263700
1162,+45 87250110
1163,+45 87 32 48 00
1164,+299 38 39 40
1165,+299 32 24 99
1166,+46 8 738 30 00
1167,+4724001000
1168,+47 22 00 00 00
1169,+45 2999 5084
1170,+45 60 247 601
1171,+45 39 10 30 00
1172,+0200 2021
1173,+46761313469
1174,+4527272121
1175,+45 2727 2121
1176,+299 34 79 00
1177,+4570206685
1178,+45 70 20 66 85
1179,+4570109000
1180,+45 9732 1166
1181,+45 4489 2750
1182,+45 4489 2929
1183,+45 96 34 40 03
1184,+45 5585 0435
1185,+45 3333 7171
1186,+4587464900
1187,+45 87 46 49 00
1188,+4538146600
1189,+45 38 14 66 09
1190,+45 38 14 66 00
1191,+4538146609
1192,+45 9712 3355
1193,+4560606020
1194,+4525556373
1195,+45 23 44 43 07
1196,+4536347500
1197,+45 74 37 33 00
1198,+45 77 30 90 00
1199,+45 33 14 40 36
1200,+45 31 20 52 11
1201,+45 2135 8085
1202,+1 212 557 7788
1203,+44 207 060 1223
1204,+46703004732
1205,+46840898000
1206,+4536980409
1207,+46 8 700 56 40
1208,+47 23 31 00 00
1209,+18015060999
1210,+18015060900
1211,+143694565
1212,+45 70 121 080
1213,+45 33 38 73 00
1214,+45 33 38 73 10
1215,+34 518 88 06 18
1216,+18552376726
1217,+1013904223
1218,+47 908 58 819
1219,+47 900 66 151
1220,+47 481 33 977
1221,+47 450 33 194
1222,+47 907 99 074
1223,+47 924 95 943
1224,+47 404 90 006
1225,+45 72 68 90 04
1226,+45 72 68 90 00
1227,+45 8830 0004
1228,+45 7014 1073
1229,+45 8830 0000
1230,+47 40 40 47 50
1231,+1 646 223 6285
1232,+1 646 613 4141
1233,+1 917 670 1323
1234,+1 212 621 1902
1235,+1 212 617 3420
1236,+1 770 857 4700
1237,+1 855 898 9012
1238,+1 212 656 5846
1239,+1 212 656 4542
1240,+1 212 656 5414
1241,+233 302634777
1242,+86 10 8519 0288
1243,+86 21 6058 6130
1244,+86 21 6087 5762
1245,+852 2295 3106
1246,+852 2522 1122
1247,+86 10 8519 0299
1248,+91 022 4042 1000
1249,+91 80 6665 7800
1250,+86 371 656 11820
1251,+44 203 009 3102
1252,+1 202 371 5413
1253,+1 202 326 5800
1254,+1 202 326 5837
1255,+852 2168 0883
1256,+13123843838
1257,+13124244243
1258,+18662299449
1259,+52 55 91385290
1260,+852 2982 7123
1261,+852 2982 7100
1262,+41 61 280 9989
1263,+41 61 280 80 80
1264,+41 61 280 91 00
1265,+41 61 280 8940
1266,+41 61 280 82 01
1267,+41 61 280 8294
1268,+54 11 4348
1269,+385 1 45 64 555
1270,+45 33 63 63 63
1271,+372 668 0719
1272,+30 210 320 1111
1273,+39 06 47921
1274,+370 5 268 0070
1275,+370 800 50 500
1276,+370 5 251 2763
1277,+37080050500
1278,+37052512763
1279,+603 2698 8044
1280,+48 22 185 85 18
1281,+48 22 185 10 00
1282,+7 499 300
