,phone
159,+44 7497 141559
160,+33 1 7095 0350
161,+33 7 5678 4048
162,+49 2151 771909
163,+41 77 441 67 33
164,+49 15115145704
165,+353 21 4867907
166,+55 55 555 5555
167,+442073843040
168,+441142620026
169,+44121 233 1335
170,+442871351329
171,+441619765000
172,+442085192122
173,+448006226000
174,+0289938425
175,+1995683753
176,+9332816861
177,+2092658151
178,+6839850435
179,+9432624956
180,+7116600219
181,+448453906232
182,+44 7910 114739
183,+14164999800
184,+14164998260
185,+18888962440
186,+18886962440
187,+1 646 876 9923
188,+47 22 92 59 00
189,+5117088312
190,+46850520017
191,+31207947345
192,+46 8 5016 3827
193,+84869402526
194,+81 363 628 317
195,+4723960588
196,+61 8 6119 3900
197,+503 2113 9088
198,+4724004735
199,+35725054777
200,+15873281099
201,+57 1 518 9697
202,+358341092129
203,+541159836950
204,+48223065342
205,+35932571633
206,+7 499 951 6379
207,+442080806592
208,+3617010488
209,+35627781288
210,+48223073488
211,+386 1600 3102
212,+442034815237
213,+64 4 886 0026
214,+48 22 398 7356
215,+31 20 794 6520
216,+436703090165
217,+56225739305
218,+370 5214 1488
219,+31 20 794 7345
220,+551146322237
221,+46 8 5050 0828
222,+543434145986
223,+48223987356
224,+82261054111
225,+995706777954
226,+995 3224 73988
227,+50641007699
228,+551146322236
229,+16475580588
230,+36 1 701 0488
231,+35361639031
232,+16473744685
233,+41 22 591 00 05
234,+541120400447
235,+60 3 3099 2229
236,+36 1 408 8456
237,+39 069 480 6488
238,+357 2 200 0888
239,+525586596002
240,+40 37 170 0418
241,+46 8 5052 0017
242,+1 829 947 9220
243,+370 3799 9260
244,+43 120 609 3072
245,+52 554 161 4288
246,+31207946519
247,+56 22 573 9304
248,+27 21 426 8191
249,+351 308 804 188
250,+356 2776 1777
251,+17879451488
252,+1 939 945 0244
253,+3902124128823
254,+54 112 040 0447
255,+45 47 37 25 75
256,+61731853730
257,+372 660 1699
258,+973 1619 8488
259,+5078339588
260,+45 32 70 12 06
261,+442080806591
262,+45 32 72 80 11
263,+97239786688
264,+43 12 535 501
265,+44 208 080 6592
266,+40371700418
267,+33170950103
268,+32 2 585 5574
269,+54 115 983 6950
270,+1 204 272 7920
271,+3227880173
272,+496971049922
273,+503 2136 6444
274,+44 203 481 5240
275,+32 2 788 0172
276,+352 342 080 9265
277,+48 22 306 5342
278,+32 2 788 0173
279,+351308804188
280,+81345781488
281,+356 2778 1288
282,+41 44 529 92 72
283,+3225855574
284,+5726207388
285,+1 787 945 1488
286,+56 232 938 848
287,+56 22 573 9305
288,+34 91 787 0058
289,+421233056888
290,+543415122188
291,+506 4100 7699
292,+357 2 505 4777
293,+552139587888
294,+4532701206
295,+74999516379
296,+496950502596
297,+56 23 210 9066
298,+507 378 2155
299,+421233418515
300,+48 22 307 3488
301,+358 9 4245 1488
302,+40316301088
303,+32 1579 5132
304,+12042727920
305,+352 2786 4277
306,+60330992229
307,+64 9 884 6780
308,+4532728010
309,+60 3 7724 4080
310,+35315369320
311,+27 87 550 3946
312,+37163031808
313,+14388097799
314,+4312535501
315,+52 558 659 6001
316,+61 8 7150 1149
317,+61370182005
318,+61 3 7018 2005
319,+50321139088
320,+64 3 659 0603
321,+420239018272
322,+84 869 402 526
323,+525541614288
324,+358 3 4109 2129
325,+35924925688
326,+353 1 536 9320
327,+4312535502
328,+82 2 6105 4111
329,+6448860026
330,+56225739304
331,+33170950350
332,+43720115988
333,+17789072071
334,+32 2 588 4188
335,+3726601699
336,+81 524 564 439
337,+49 69 7104 9922
338,+4532713157
339,+51 1 730 6777
340,+74952839788
341,+81 3 4578 1488
342,+31207946520
343,+97316197601
344,+421 233 056 888
345,+47 7349 4877
346,+90 850 390 4915
347,+995 7067 77954
348,+421 233 418 515
349,+56412560288
350,+1 829 956 2188
351,+5715189697
352,+56232938848
353,+496938079883
354,+45 89 88 37 88
355,+49 30 5679 5800
356,+6498846780
357,+420538890161
358,+31 20 794 0854
359,+51 1 707 5788
360,+31202410288
361,+1 647 374 4685
362,+35316533898
363,+46 8 5050 0829
364,+6531651065
365,+54 343 414 5986
366,+4773494877
367,+46 8 4468 2488
368,+54 341 512 2188
369,+30 211 198 4488
370,+525586596001
371,+41 43 210 70 42
372,+60 3 7724 4079
373,+4532728011
374,+33 1 8699 5831
375,+39 020 066 7245
376,+44 203 481 5237
377,+371 6303 1808
378,+358 9 7252 2471
379,+390694806488
380,+55 21 3958 7888
381,+3617799126
382,+972 55 330 1762
383,+525568269800
384,+38513000988
385,+27875503946
386,+57 1 518 9698
387,+52 554 169 6926
388,+47 2396 0588
389,+420 2 3901 8272
390,+359 2 492 5688
391,+908503904913
392,+372 880 1188
393,+56 41 256 0288
394,+353 1 240 8941
395,+358972522471
396,+74999516380
397,+995322473988
398,+41432107108
399,+41432107042
400,+65 3158 7288
401,+50321366444
402,+31 20 794 6519
403,+41 31 528 09 88
404,+420 5 3889 0161
405,+55 11 4632 2236
406,+351211202618
407,+35627761777
408,+6436590603
409,+51 1 708 8312
410,+4547372575
411,+27875517702
412,+37037999260
413,+55 11 4632 2237
414,+442034815240
415,+49 695 050 2596
416,+31 20 241 0288
417,+44 208 080 6591
418,+972553301762
419,+60377244079
420,+61280156011
421,+972 3 978 6688
422,+5715140382
423,+5073782155
424,+33186995831
425,+37052141488
426,+3215795132
427,+31 707 006 526
428,+353 6 163 9031
429,+40 31 630 1088
430,+551147009668
431,+353 1 653 3898
432,+41 22 591 01 56
433,+35316533897
434,+507 833 9588
435,+593 962 842 117
436,+525541696926
437,+353 1 653 3897
438,+358942451488
439,+493056795800
440,+43 670 309 0165
441,+30 231 118 0599
442,+57 1 514 0382
443,+44 131 460 1196
444,+35312408941
445,+36 1 779 9126
446,+3523420809265
447,+7 812 426 8988
448,+38618888788
449,+27214268190
450,+3614088456
451,+46850163827
452,+35722000888
453,+420228882388
454,+46850539728
455,+1 647 558 0588
456,+61871501149
457,+371 6303 1888
458,+351 308 810 988
459,+908503904914
460,+39 021 241 28 823
461,+5117075788
462,+46850500828
463,+18299479220
464,+3222909360
465,+45 32 72 80 10
466,+443300885830
467,+34843685025
468,+61861193900
469,+44 330 088 5830
470,+55 11 4680 6788
471,+4589883788
472,+90 850 390 4913
473,+19399450244
474,+420 2 2888 2388
475,+41225910156
476,+3227880172
477,+351308810988
478,+82260222322
479,+551146806788
480,+351 211 202 618
481,+81363628317
482,+47 2400 4735
483,+35227861188
484,+44 203 901 7895
485,+302111984488
486,+352 2786 1188
487,+18299562188
488,+34 917 873 431
489,+359 3 257 1633
490,+60 3 9212 1727
491,+33170379729
492,+1 787 966 7727
493,+7 495 283 9788
494,+49 69 3807 9883
495,+353 1 653 3895
496,+27 87 551 7702
497,+35316533895
498,+7 499 951 6380
499,+43 12 535 502
500,+43 72 011 5988
501,+57 2 620 7388
502,+1 587 328 1099
503,+31707006526
504,+32 2 290 9360
505,+56232109066
506,+41445299272
507,+60392121727
508,+61 7 3185 3730
509,+34 84 368 5025
510,+33170372246
511,+37163031888
512,+38517776333
513,+27 21 426 8190
514,+5715189698
515,+3225884188
516,+442039017895
517,+46 850 539 728
518,+973 1619 7601
519,+5715087702
520,+5117306777
521,+31207940854
522,+385 1777 6333
523,+52 556 826 9800
524,+60377244080
525,+57 1 508 7702
526,+302311180599
527,+431206093072
528,+441314601196
529,+65 3165 1065
530,+27214268191
531,+34917873431
532,+55 11 4700 9668
533,+390200667245
534,+78124268988
535,+45 32 71 31 57
536,+17879667727
537,+38616003102
538,+90 850 390 4914
539,+1 778 907 2071
540,+593962842117
541,+82 2 6022 2322
542,+385 1300 0988
543,+97316198488
544,+61 2 8015 6011
545,+908503904915
546,+386 1888 8788
547,+46844682488
548,+34917870058
549,+41315280988
550,+41 43 210 71 08
551,+81524564439
552,+3728801188
553,+6531587288
554,+52 558 659 6002
555,+35227864277
556,+46850500829
557,+1 438 809 7799
558,+41225910005
559,+390810094088
560,+18668992672
561,+18002738255
562,+90 850 252 65 14
563,+55 800 591 51 00
564,+52 800 461 04 54
565,+3 397 073 81 15
566,+1 855 896 00 41
567,+18014410041
568,+32 16 32 59 80
569,+7096437352
570,+4438227522
571,+2135284551
572,+0191222315
573,+5619704151
574,+6522857750
575,+5413476244
576,+2607362152
577,+18002577810
578,+18883417785
579,+13016563920
580,+10000000
581,+34 900 300 555
582,+34 609 329 344
583,+34 618 001 661
584,+34 626 263 326
585,+34900300555
586,+34609329344
587,+34 618 076 048
588,+882459459
589,+341275144
590,+1 301 315
591,+441608811870
592,+41779421314
593,+41446328840
594,+41 44 632 68 79
595,+41 44 632 73 06
596,+41 77 942 13 14
597,+41446326879
598,+41 44 632 88 40
599,+41 44 632 93 23
600,+41446329323
601,+41 44 632 45 17
602,+41446324321
603,+41446327306
604,+41446324517
605,+41446327529
606,+41 44 632 75 29
607,+41 44 632 76 09
608,+41 44 632 31 55
609,+41 44 632 43 21
610,+41 44 632 51 00
611,+49 700 86627724
612,+31 88 000 0008
613,+1 901 529 4000
614,+41 43 210 05 50
615,+61 2 8031
616,+61 2 8031 0200
617,+1 312 384
618,+1 312 424
619,+13124244288
620,+13123844000
621,+49 621 338330
622,+49 621 3383350
623,+49621338330
624,+1 617 54558 60
625,+49 621 338 33
626,+49 892 15488
627,+49 211 74956
628,+1 617 54558
629,+49 621 33833
630,+30 231 12574
631,+41 525 33833
632,+1 480 624 2546
633,+1 480 505 8800
634,+39 011 003 1111
635,+41 58 585 76 55
636,+41 58 585 56 34
637,+1 202 223 9252
638,+1 202 223 9256
639,+44 2074218299
640,+44 8700118187
641,+1 818 560 1000
642,+1 818 553 7210
643,+97142300018
644,+97126961146
645,+97126717333
646,+97142300011
647,+1 353 1 646
648,+0034934804410
649,+385 1 619 89 99
650,+385 1 619 89 97
651,+27 62 002 3530
652,+46723294370
653,+36 1 883 0456
654,+351 21 934 77 59
655,+420 702 147 232
656,+34 93 207 25 16
657,+36 1 883 0301
658,+90 212 671 29 36
659,+31 88 055 14 00
660,+34 93 207 16 11
661,+370 5 273 00 51
662,+48 22 270 20 98
663,+595991460480
664,+358 40 631 3553
665,+358503079992
666,+358456578746
667,+358504080197
668,+358504759645
669,+1 703 548 2867
670,+1 703 837
671,+1 214 953 0004
672,+1 703 519 8160
673,+34 932 701 180
674,+34 932 701 620
675,+1 202 707 6237
676,+1 202 707 0115
677,+16503198930
678,+1 650 319 8930
679,+31 0303033340
680,+18339662099
681,+18884443659
682,+18008899768
683,+18339433900
684,+55 11 97445
685,+44 203 6555 100
686,+1 215 933 8484
687,+1 267 895 1758
688,+1 617 623 3745
689,+468202516
690,+6493788414
691,+82 70 4515 6893
692,+18667636481
693,+8294553
694,+13014964000
695,+41 22 37 26 250
696,+1 212 398 00 23
697,+1 212 642 49 00
698,+41 22 372 62 50
699,+41 22 372 88 85
700,+41 21 510 1 704
701,+86 10 86208060
702,+41 21 5101704
703,+41 21 5101729
704,+12126243885
705,+18887980088
706,+44 7756 165803
707,+44 7519 494 891
708,+18665209374
709,+3333335
710,+2292634
711,+2348063209593
712,+2348033838357
713,+92 52 4588894
714,+19492854745
715,+21157540
716,+46 8 507 420 00
717,+1800000
718,+12026363000
719,+48 782 244 516
720,+19707049292
721,+18188884776
722,+45 26 84 01 60
723,+45 28 55 11 29
724,+8883757767
725,+13122626897
726,+61 2 9928 1300
727,+352 661 555 211
728,+4402078712575
729,+18004462279
730,+18556296543
731,+15075383270
732,+19049530853
733,+448454349970
734,+448451232320
735,+441908676779
736,+448453708008
737,+442078031100
738,+441494793223
739,+441458 448611
740,+448456341414
741,+442077932352
742,+18005501025
743,+7328376727
744,+5094631196
745,+2848414986
746,+3168971281
747,+4503007361
748,+1227926363
749,+6354589552
750,+2304292734
751,+448450704004
752,+447910 114739
753,+18888988021
754,+18443837424
755,+18008435200
756,+12025593900
757,+15058419700
758,+15057172877
759,+15157391015
760,+18005721142
761,+15055526513
762,+15754647106
763,+15052607272
764,+78364164096
765,+1 434 817 2040
766,+44151 676 9390
767,+1628691364
768,+27274999
769,+2009761168
770,+1220366307
771,+1904560979
772,+1979897163
773,+646986939
774,+1985268503
775,+19032574752
776,+91 7589811814
777,+97150 8501454
778,+61 490 758 250
779,+442033532000
780,+1 202 517 89042
781,+14159195874
782,+44 7584 640566
783,+1 212 231 7762
784,+1 646 886 8761
785,+6128076850
786,+120251789042
787,+1 415 919 5874
788,+12122317762
789,+44 20 3353 2000
790,+61 3 9035 5511
791,+61 2 8076 8400
792,+61 2 8076 8599
793,+61 2 8076 8500
794,+49 000 0000
795,+0 800 12 34 56
796,+19712037773
797,+18009444773
798,+27 73 555 5555
799,+27110267323
800,+8502226247
801,+8502226314
802,+1948574407
803,+659787066
804,+1338359439
805,+1094256909
806,+1094191343
807,+15555555555
808,+1 202 483 1248
809,+1 212 606 3778
810,+4407910531010
811,+27 82 412 6343
812,+18888478766
813,+17814722001
814,+1 855 896 0041
815,+972 3 907 6555
816,+972 3 906 6629
817,+18887408819
818,+2072707
819,+44 207 101 7045
820,+441603513091
821,+18555202898
822,+18773351752
823,+13527712700
824,+17124323486
825,+47 463 47 290
826,+52 1 5541854644
827,+260211250014
828,+15106058511
829,+353 86 377 0200
830,+45 50168613
831,+442920471124
832,+61 403 305 384
833,+441502 580373
834,+441449612264
835,+260976154820
836,+256 706 358231
837,+61 8 83888270
838,+16184662631
839,+64 6 353 6555
840,+61895009550
841,+44 1546 606 226
842,+19413433857
843,+27743385002
844,+61 2 9807 1493
845,+61 412 176 567
846,+442890825162
847,+358503798002
848,+393479641881
849,+61 400 858 930
850,+61411479737
851,+34690995402
852,+447984800146
853,+6496204814
854,+61 8712 8254
855,+442866324164
856,+256782652143
857,+442838324738
858,+44 2892 091559
859,+33 783 07 01 80
860,+260211260154
861,+358400424246
862,+61434432175
863,+91 98427 67184
864,+18082822831
865,+27343125044
866,+61450545589
867,+6596355679
868,+16308967571
869,+61477140795
870,+94773101405
871,+61459693339
872,+639177933597
873,+34 637 12 80 00
874,+67572933146
875,+44 7449646490
876,+61404223331
877,+61397298481
878,+260976153466
879,+18779461118
880,+18779204849
881,+18003169361
882,+2347062060842
883,+2348140633561
884,+1148373860
885,+5138283966
886,+16699006833
887,+61 2 86278137
888,+09564203
889,+9755525752
890,+12126207310
891,+12124316177
892,+12123485650
893,+12127204520
894,+12127743260
895,+13236620842
896,+18669582038
897,+18775609897
898,+13234634266
899,+18667151003
900,+13102045200
901,+18775076242
902,+18664933464
903,+18665081759
904,+13232961840
905,+18662597438
906,+18559443846
907,+18559443511
908,+18662300691
909,+18772316719
910,+18883698796
911,+18887074673
912,+13128500050
913,+18666641794
914,+18882519539
915,+18662106628
916,+18777410755
917,+17136921728
918,+17139424100
919,+18662211896
920,+17132755400
921,+18774647272
922,+18779632823
923,+16022583600224
924,+16022545805
925,+14803592224
926,+18776000150
927,+16022480550
928,+18667229430
929,+18175297300
930,+12105758110
931,+12102234004
932,+12105410335
933,+12107353822
934,+18885654228
935,+18584534315
936,+18669262617
937,+16192780777
938,+18883917537
939,+18669253214
940,+18669980639
941,+18662459014
942,+18663043923
943,+16192636663
944,+12145224640
945,+12149465540
946,+12143393181
947,+18662573844
948,+18663608512
949,+12148712483
950,+12143691155
951,+18883333963
952,+18008111800
953,+14082929353
954,+18668946572
955,+14082838555
956,+18664915276
957,+13054434094
958,+18889127522
959,+18668876423
960,+18883281413
961,+18889203189
962,+13054128440
963,+13056357444
964,+13052385121
965,+18889195938
966,+18669482956
967,+18663828811
968,+18136993172
969,+18667964720
970,+18139315560
971,+18665933491
972,+18139781300
973,+18666962058
974,+18132361182
975,+17023853330
976,+18665472544
977,+17028737800
978,+18882434976
979,+17025982020
980,+18665770165
981,+17024866000
982,+18883738264
983,+18559109235
984,+17027357900
985,+12568454571
986,+13347422130
987,+12516662569
988,+12569273601
989,+12054864111
990,+19072254135
991,+190772950705073
992,+19074524222
993,+19074528251
994,+19074554725
995,+19284743303
996,+19286342236
997,+16029382301
998,+15013279788
999,+14797548610
1000,+14799681298
1001,+15013541561
1002,+14794429381
1003,+15303453491
1004,+19093984383320
1005,+16505136500
1006,+12097226335
1007,+13105498383
1008,+13038402636
1009,+18779590313
1010,+19703566664
1011,+13038533500
1012,+13037785774
1013,+18667026956
1014,+13039371333
1015,+18608860446
1016,+18779588239
1017,+12034832630
1018,+18665413179
1019,+18606848280
1020,+18604569476
1021,+18606844239
1022,+17866682088
1023,+1 929 205 6099
1024,+1 669 900 6833
1025,+143694565
1026,+9995771
1027,+67108864
1028,+16028067801
1029,+18887511911
1030,+14238994547
1031,+18663186294
1032,+14238995714
1033,+399614464
1034,+41 22 908 43 75
1035,+1 416 595
1036,+2137255700
1037,+12137255700
1038,+16514504064
1039,+1 212 963 3489
1040,+1 800 253 9646
1041,+1 212 963 8302
1042,+1 617 747
1043,+34 629 387 625
1044,+34 96 333 2802
1045,+61283181460
1046,+61 2 8318 1460
1047,+4687845000
1048,+371 27339933
1049,+44 20 8423 7373
1050,+37163407774
1051,+371 26660157
1052,+371 63407774
1053,+18885352020
1054,+45 35 20 30 40
1055,+45 3520 3040
1056,+85568581188
1057,+498005295555
1058,+39 02 25444220
1059,+39 02 254441
1060,+372 611 4200
1061,+372 667 2000
1062,+48 22 3377222
1063,+48 22 645 56 84
1064,+48 85 744 22 22
1065,+48 68 455 55 01
1066,+48 68 455 55 21
1067,+48 68 455 55 95
1068,+48 68 455 55 55
1069,+48 68 324 22 55
1070,+420585225588
1071,+370 46 390800
1072,+370 46 390812
1073,+370 46 390808
1074,+370 699 99611
1075,+370 5 203 0290
1076,+37067996323
1077,+38512753444
1078,+38512753235
1079,+38512753666
1080,+38512753777
1081,+36 1 3914200
1082,+36 1 2002679
1083,+7 499 642 53 04
1084,+35722460150
1085,+357 22 44 99 12
1086,+64 9 376 0115
1087,+5999 4610973
1088,+50376996190
1089,+55 16 99793
1090,+551699793
1091,+49 176 43 16 46
1092,+420 736 510 842
1093,+54 11 48651229
1094,+972 522 405 761
1095,+972 52 815 1504
1096,+31 38 465 53 54
1097,+43 664 33 52 696
1098,+44 1273 55 37 37
1099,+972 3 535 71 98
1100,+972 2 9932745
1101,+972 54 590 6576
1102,+972 54 519
1103,+0049 821 598 5638
1104,+39 011 4368741
1105,+31 10 470 74 39
1106,+31 10 471 67 01
1107,+49 30 84 30 61 46
1108,+31 00 324
1109,+31 01 084
1110,+49 30 833 66 39
1111,+61 3 85002314
1112,+877113102
1113,+6911915
1114,+6911925
1115,+41 44 501 26 00
1116,+86 4009008831
1117,+91 9764144222
1118,+7 495 772 22 51
1119,+48 91 484 17 56
1120,+47 41 41 48 12
1121,+41 44 711 10 10
1122,+39 06 9016 0034
1123,+45 49 75 96 60
1124,+30 210 4829974
1125,+49 040 419 28390
1126,+34 943 31 37 88
1127,+34 943 31 37 97
1128,+90 216 467 07 90
1129,+6012 487 6961
1130,+7 812 426 15 27
1131,+7 800 555 36 19
1132,+420 606 421 802
1133,+351 213 021 118
1134,+420 725 792 472
1135,+46 73 3844488
1136,+7 495 220 20 95
1137,+39 05 6577 7311
1138,+262 262 4510 55
1139,+385 1 3635 957
1140,+672 323 011
1141,+7 8672 740 928
1142,+662 034 9770
1143,+356 2124 9639
1144,+233 302 8232 58
1145,+35 725 7369 63
1146,+352 81 8785
1147,+385 1 4616 352
1148,+30 210 9840 636
1149,+81 54 238 3347
1150,+502 2369 6929
1151,+354 551 3366
1152,+46 431 732 00
1153,+598 2518 2 231
1154,+49 69 8300 688 100
1155,+254 20 4445 495
1156,+352 740 327
1157,+672 3 9481 3771
1158,+345 749 7653
1159,+1 86 84860880
1160,+852 2410 8731
1161,+64 93067234
1162,+84 909 339 232
1163,+81 3 5785 5690
1164,+1 868 356 2911
1165,+262 262 0179 79
1166,+94 115 3378 55
1167,+352 2674 0337
1168,+36 1 406 2473
1169,+30 210 331 136 3
1170,+7 8672 518 726
1171,+212 539 9496 32
1172,+216 9842 6014
1173,+352 958 071
1174,+254 728 343361
1175,+597 478720
1176,+353 16753766
1177,+356 2123 7549
1178,+972 3681 0592
1179,+359 2987 0720
1180,+230 7841 4582 302
1181,+971 48864073
1182,+212 539 9770 00
1183,+595 21 296 443
1184,+225 2135 5248
1185,+420 774422554
1186,+31 20 6891267
1187,+31 535 374 444
1188,+65 6499 9777
1189,+354 544 2161
1190,+352 268 0084 8
1191,+39 0471 531 253
1192,+225 0808 7033
1193,+49 69 8300 688 180
1194,+27 21 461 7426
1195,+81 54 238 3340
1196,+82 2 3441 8221
1197,+230 2401312
1198,+230 2120940
1199,+354 544 2160
1200,+1 868 628 3338
1201,+352 2695 0791
1202,+1 86 87315918
1203,+94 114 7102 00
1204,+1 809 807 2588
1205,+30 210 9840 147
1206,+971 48136111
1207,+212 522 3923 80
1208,+351 219 384 855
1209,+598 2518 2 132
1210,+672 1800 623 423
1211,+81 3 5785 5675
1212,+672 322 706
1213,+502 2369 3420
1214,+31 10 2417007
1215,+03 80236018
1216,+32 4 360 97 23
1217,+595 21 292 484
1218,+352 268 0084 7
1219,+213 21 38 31 38
1220,+32 4 360 92 91
1221,+56 2 2233 2739
1222,+39 0471 531 213
1223,+1 86 86392895
1224,+961 4 5213 08
1225,+297 5831 022
1226,+386 1 500 45 10
1227,+351 219 383 704
1228,+46 431 730 95
1229,+352 81 1728
1230,+1268 5608 114
1231,+352 409 660
1232,+82 2 3441 9117
1233,+52 55 2455 6060
1234,+852 2422 3882
1235,+1 246 426 7387
1236,+352 488 683
1237,+35 725 3646 15
1238,+358 4565 3911 2
1239,+30 210 322 33
1240,+972 3683 4245
1241,+254 20 3872 878
1242,+5999 526 9589
1243,+36 1 406 2661
1244,+49 7762 805180
1245,+44 020 34091577
1246,+49 8662 665450
1247,+49 7931 932820
1248,+49 228 96502147
1249,+49 8324 953185
1250,+1 415 884
1251,+43 1383 1034
1252,+49 421 16536791
1253,+49 6221 5880889
1254,+49 8824 910440
1255,+49 8375 975795
1256,+49 4321 8515202
1257,+43 2166 23046
1258,+49 2234 693616
1259,+49 6332 9934161
1260,+39 45 597258
1261,+49 251 38337840
1262,+49 761 38366372
1263,+43 1 3750036
1264,+49 89 23886778
1265,+49 711 87039325
1266,+49 7633 806225
1267,+39 06 3223364
1268,+49 7533 9979195
1269,+31 475 690447
1270,+49 941 59579400
1271,+34 910521070
1272,+45 69 884911
1273,+49 441 92518613
1274,+49 3581 3758
1275,+34 91 521 91 88
1276,+49 6667 81
1277,+49 4561 513792
1278,+49 30 28099694
1279,+49 69 69030304
1280,+852 2871 5500
1281,+49 2974 833591
1282,+49 2683 5099 916
1283,+49 40 34994231
1284,+49 211 8285583
1285,+49 40 69797634
1286,+49 208 74014673
1287,+49 35874 21 0
1288,+49 2224 9238102
1289,+44 20 3931 5757
1290,+44 20 37950555
1291,+49 241 40029704
1292,+49 351 48656143
1293,+49 6864 270348
1294,+49 2683 9359 0
1295,+18002102370
1296,+18882784437
1297,+1 301 315 9634
1298,+49 341 355356 950
1299,+49 341 355356 0
1300,+41 44 480 12 70
1301,+41444801270
1302,+12016934846
1303,+333333333
1304,+2024282
1305,+359 0886 695 616
1306,+44 113 815 1570
1307,+41 44 632 11 11
1308,+41446321111
1309,+32 1 877 227 6963
1310,+31 20 592 9333
1311,+31205929333
1312,+020 7392 7788
1313,+020 7229 8541
1314,+0117 929 0383
1315,+34 958 804 324
1316,+1466242
1317,+24335368
1318,+9781449344795
1319,+9781509065431
1320,+9780769535456
1321,+41 44 633 33 70
1322,+41446325942
1323,+41 44 632 14 52
1324,+41446321452
1325,+41446333370
1326,+41 44 632 59 42
1327,+41613873300
1328,+41613873993
1329,+41 61 387 39 93
1330,+41 61 387 33 00
1331,+41446323502
1332,+41 44 632 35 02
1333,+41 44 632 10 27
1334,+41446321027
1335,+41 44 632 23 08
1336,+41446322308
1337,+41 44 632 50 03
1338,+41446325003
1339,+41 44 632 3737
1340,+41 44 632 1085
1341,+41446321085
1342,+41446323737
1343,+41 44 632 06 28
1344,+41446320628
1345,+41 44 632 03 67
1346,+41446320367
1347,+41446332585
1348,+41446331106
1349,+41 44 633 11 06
1350,+41 44 633 25 85
1351,+41446327777
1352,+41 44 632 77 77
1353,+18009159122
1354,+64 4 333 1000
1355,+1 978 816 1600
1356,+43 1 5455155 0
1357,+43 1 545 5155
1358,+44 1 2345 6789
1359,+41 22 749 08 88
1360,+14155551212
1361,+15553676287
1362,+1 856 310 1981
1363,+52 01 800 910 7070
1364,+33 08 05 54 24 86
1365,+44 203 684 1123
1366,+19177935868
1367,+18017659400
1368,+18884014678
1369,+16129870938
1370,+8003044473
1371,+1 303 271 7100
1372,+1 855 929 7100
1373,+49711170
1374,+49 711 17 0
1375,+356 7998
1376,+6 03 7952 2222
1377,+33 2 40 35 85 10
1378,+381 11 20 90 200
1379,+1 212 474 5000
1380,+52 55 5246 8114
1381,+9611201090
1382,+82 2 6363 4600
